datetime,PM2_5,PM10,NOx,CO,SO2,Ozone,NOx_SubIndex,SO2_SubIndex,AQI_calculated,PM2_5_24_avg,CO_8_avg_avg,PM2_5_24_avg_Sub_Index,CO_8_avg_Sub_Index,AQI_Bucket,station
2023-04-06,16.574166666666667,45.40704861111111,56.376021296296294,1300.3703703703704,9.117581018518518,27.581319444444446,69.72222222222223,11.416666666666666,77.36111111111111,19.429378375771606,1289.4241898148148,32.375,61.291666666666664,Satisfactory,alandur
2023-04-07,14.97076388888889,26.12679398148148,60.66544583333333,1437.5231481481483,14.656157407407408,23.953159722222225,72.86111111111111,18.26388888888889,85.45833333333333,15.660920621141976,1338.7239583333333,26.069444444444443,62.791666666666664,Satisfactory,alandur
2023-04-08,19.03355324074074,26.439409722222223,78.75411388888888,1824.0625,8.33275462962963,26.55648148148148,89.66666666666667,10.430555555555555,100.13888888888889,17.22080825617284,1863.353587962963,28.680555555555557,72.68055555555556,Satisfactory,alandur
2023-04-09,22.574699074074076,37.072303240740744,86.09277222222222,1469.699074074074,9.429467592592593,24.65216435185185,96.36111111111111,11.833333333333334,101.93055555555556,20.711896219135802,1500.2748842592594,34.541666666666664,64.29166666666667,Satisfactory,alandur
2023-04-10,26.00541666666667,44.11796296296296,80.98994305555556,1290.625,12.271724537037038,26.199479166666666,92.25,15.38888888888889,97.97222222222223,24.420123456790122,1402.8587962962963,40.75,61.30555555555556,Satisfactory,alandur
2023-04-11,27.51417824074074,52.193761574074074,88.76963981481481,958.6689814814815,18.878854166666667,31.659004629629628,102.69444444444444,23.63888888888889,109.125,26.605811631944444,934.1073495370371,44.34722222222222,46.666666666666664,Satisfactory,alandur
2023-04-12,36.82508101851852,66.3682060185185,103.70393333333332,1455.8101851851852,17.460185185185182,35.00581018518519,118.44444444444444,21.77777777777778,125.06944444444444,31.389133391203707,1300.0737847222222,52.361111111111114,64.125,Satisfactory,alandur
2023-04-13,48.65142361111111,92.50548611111111,101.81596944444443,1399.861111111111,12.598148148148148,33.955173611111114,116.97222222222223,15.708333333333334,122.51388888888889,45.57568576388889,1424.0653935185185,87.0,62.97222222222222,Satisfactory,alandur
2023-04-14,40.82861111111111,69.09945601851852,94.26803055555554,1626.3310185185185,12.562974537037038,33.52494212962963,108.56944444444444,15.652777777777779,115.01388888888889,44.042666377314816,1656.618923611111,79.30555555555556,72.70833333333333,Satisfactory,alandur
2023-04-15,36.86243055555556,60.818275462962966,83.25999953703703,1359.988425925926,14.962847222222223,29.447789351851853,97.75,18.694444444444443,101.04166666666667,38.30136766975309,1360.212673611111,64.05555555555556,62.18055555555556,Satisfactory,alandur
2023-04-16,33.262060185185184,58.31856481481481,71.2490625,1440.8796296296296,14.585358796296296,40.1769675925926,85.625,18.166666666666668,90.48611111111111,34.53926022376543,1443.5445601851852,57.55555555555556,66.19444444444444,Satisfactory,alandur
2023-04-17,39.930092592592594,65.73542824074075,83.79834537037037,1311.9907407407406,15.335925925925928,36.5196875,98.65277777777777,19.125,101.38888888888889,38.15675057870371,1344.5355902777778,66.56944444444444,63.22222222222222,Satisfactory,alandur
2023-04-18,33.204687500000006,56.97763888888889,76.80122037037036,1354.5949074074074,18.795034722222223,33.080219907407404,91.54166666666667,23.40277777777778,97.38888888888889,35.0293856095679,1322.6490162037037,58.44444444444444,65.55555555555556,Satisfactory,alandur
2023-04-19,31.642025462962962,47.31896990740741,78.61772685185184,1713.5532407407406,21.172002314814815,31.734143518518522,93.875,26.416666666666668,108.23611111111111,32.63530719521605,1708.1770833333333,54.40277777777778,79.19444444444444,Moderate,alandur
2023-04-20,31.112858796296297,52.966342592592596,73.25609305555555,1313.2523148148148,22.20699074074074,36.03233796296296,87.75,27.694444444444443,99.22222222222223,29.463238811728395,1371.1820023148148,49.06944444444444,66.38888888888889,Satisfactory,alandur
2023-04-21,31.2202662037037,47.77873842592592,60.80126712962962,1277.9976851851852,23.08398148148148,34.540659722222216,75.13888888888889,28.819444444444443,86.25,32.60850356867284,1287.3799189814815,54.333333333333336,61.736111111111114,Satisfactory,alandur
2023-04-22,33.46925925925925,44.80631944444444,63.008700462962956,1447.3842592592594,24.17886574074074,30.528518518518517,77.25,29.930555555555557,90.81944444444444,33.39637152777778,1407.2583912037037,55.65277777777778,68.31944444444444,Satisfactory,alandur
2023-04-23,22.557418981481483,29.5896875,58.6764537037037,1226.5972222222222,20.895972222222223,28.696307870370372,72.09722222222223,25.77777777777778,84.51388888888889,28.1257634066358,1282.1137152777778,46.93055555555556,59.708333333333336,Satisfactory,alandur
2023-04-24,20.25315972222222,34.09021990740741,67.57209583333332,1407.8472222222222,25.10741898148148,28.10134259259259,81.43055555555556,31.09722222222222,97.98611111111111,20.562710744598764,1356.5089699074074,34.22222222222222,65.69444444444444,Satisfactory,alandur
2023-04-25,22.69903935185185,31.106817129629633,63.05191435185184,1385.6828703703704,24.12190972222222,24.579351851851854,75.56944444444444,30.01388888888889,92.29166666666667,20.701247588734567,1399.1001157407406,34.52777777777778,64.31944444444444,Satisfactory,alandur
2023-04-26,32.5577199074074,45.60601851851852,72.2831712962963,1216.0416666666667,26.07375,25.466388888888886,83.55555555555556,32.388888888888886,105.11111111111111,26.918350694444445,1245.6727430555557,44.888888888888886,58.041666666666664,Satisfactory,alandur
2023-04-27,38.66740740740741,57.973680555555546,79.80123472222222,1412.3842592592594,30.993634259259256,23.802164351851854,92.69444444444444,37.72222222222222,109.90277777777777,37.912456597222224,1319.3981481481483,64.36111111111111,61.208333333333336,Satisfactory,alandur
2023-04-28,24.786643518518517,42.48728009259259,77.00440833333333,1434.7222222222222,47.175868055555554,23.168611111111108,90.29166666666667,54.111111111111114,113.98611111111111,31.444452642746917,1513.806423611111,52.361111111111114,65.43055555555556,Moderate,alandur
2023-04-29,26.228506944444447,37.292870370370366,68.20067731481481,1298.5879629629628,26.909791666666667,23.640891203703703,81.93055555555556,33.43055555555556,92.59722222222223,24.729353298611112,1313.9105902777778,41.19444444444444,59.5,Satisfactory,alandur
2023-04-30,26.822488425925926,33.35689814814815,67.08899675925926,1129.1087962962963,21.556516203703705,27.089768518518518,80.88888888888889,26.76388888888889,90.40277777777777,27.91572193287037,1098.5532407407406,46.541666666666664,54.94444444444444,Satisfactory,alandur
2023-05-01,16.174976851851852,23.656608796296297,65.24553055555556,1330.5555555555557,30.580983796296298,23.058576388888888,78.45833333333333,37.77777777777778,96.05555555555556,20.4117684220679,1321.4713541666667,34.013888888888886,60.708333333333336,Satisfactory,alandur
2023-05-02,15.698784722222221,23.21170138888889,64.91378888888889,1660.0578703703704,31.146342592592596,23.069444444444443,77.31944444444444,36.40277777777778,101.59722222222223,15.765658757716048,1640.9389467592591,26.291666666666668,64.45833333333333,Satisfactory,alandur
2023-05-03,24.569502314814812,40.41900462962963,103.24444305555556,1611.1226851851852,47.84519675925926,22.611215277777777,118.59722222222223,52.388888888888886,132.34722222222223,19.047077546296297,1594.6484375,31.73611111111111,62.138888888888886,Satisfactory,alandur
2023-05-04,24.76915509259259,43.17400462962963,92.75867777777778,1376.4930555555557,44.551828703703706,27.754988425925927,107.20833333333333,48.986111111111114,122.34722222222223,25.525654417438272,1407.109375,42.56944444444444,62.19444444444444,Satisfactory,alandur
2023-05-05,27.364594907407408,47.99862268518519,86.87932592592593,1700.2314814814815,32.56877314814815,27.887835648148148,102.25,40.59722222222222,112.72222222222223,26.020145158179012,1707.2641782407406,43.361111111111114,65.875,Satisfactory,alandur
2023-05-06,27.558518518518518,47.45957175925926,102.39953101851852,1411.5625,40.25869212962963,31.213703703703704,117.83333333333333,49.06944444444444,127.58333333333333,26.867275752314814,1361.2876157407406,44.763888888888886,61.65277777777778,Satisfactory,alandur
