Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NH3 (µg/m³),SO2 (µg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),VWS (m/s),station,hour,day,month,year,Wind Impact,NOx (µg/m³),CO (µg/m³),BP (hPa),PM2.5_SubIndex,PM10_SubIndex,CO_SubIndex,Ozone_SubIndex,SO2_SubIndex,NOx_SubIndex,Checks,AQI
2021-03-15,33.5325,88.2,6.703333333333333,13.160833333333334,49.89541666666667,45.07416666666666,8.18,5.77,1.2,0.8000000000000002,0.66,0.22,73.00541666666668,0.8704166666666667,266.375,44.05416666666667,-0.5,,11.5,15.0,3.0,2021.0,244.1132,38.85098333333333,1114.5833333333333,1332.71670945,55.887499999999996,88.2,55.729166666666664,8.18,50.959965277777776,48.56372916666666,6.0,92.8073611111111
2021-03-16,41.0875,119.26625,6.753333333333334,13.205416666666666,49.87833333333333,15.3275,8.18,3.8466666666666662,1.2,0.8000000000000002,0.66,0.22,77.5625,0.7141666666666667,200.49791666666667,46.288333333333334,-0.5,,11.5,16.0,3.0,2021.0,149.30879166666668,38.89328333333333,962.5,1332.7933696,69.42291666666667,116.46847222222222,48.125,8.18,19.159375,48.61660416666666,6.0,118.15388888888889
2021-03-17,32.70041666666666,85.89333333333333,6.585416666666667,12.792083333333332,48.46,3.0258333333333334,8.18,0.0,1.2,0.8000000000000002,0.66,0.22,77.215,0.6595833333333333,112.70125,34.547916666666666,-0.5,,11.5,17.0,3.0,2021.0,73.14164166666667,37.49033333333333,1055.4166666666667,1332.5333917,54.50069444444444,85.00569444444444,52.770833333333336,8.18,3.782291666666667,46.86291666666667,6.0,85.00569444444444
2021-03-18,41.69625,104.01916666666666,6.10125,12.353333333333333,46.42791666666667,21.424583333333334,8.18,0.0,1.2,0.8000000000000002,0.66,0.22,68.55333333333333,0.60375,135.35583333333332,41.53791666666667,-0.5,,11.5,18.0,3.0,2021.0,77.2404375,35.7341,829.5833333333334,1332.753373,69.49374999999999,100.84861111111111,41.479166666666664,8.18,25.843437499999997,44.667624999999994,6.0,102.36208333333333
2021-03-19,39.85,103.78625,3.4716666666666662,6.689583333333334,25.092916666666667,32.82666666666667,8.18,1.0670833333333334,1.2,1.05375,0.66,0.22,69.84291666666667,0.6204166666666667,147.49416666666667,40.25625,-0.5,,11.5,19.0,3.0,2021.0,78.631125,18.756133333333334,832.9166666666666,1332.753373,66.59930555555555,97.28611111111111,41.598958333333336,8.18,36.70475694444445,23.445166666666665,5.916666666666667,107.976875
2021-03-20,37.76125,83.22791666666667,0.02,0.20000000000000004,0.02,9.245833333333334,8.18,3.50375,1.2,1.6066666666666667,0.66,0.22,75.54125,0.6958333333333333,120.16083333333334,44.89625,-0.5,,11.5,20.0,3.0,2021.0,77.1328,1.5416,642.5,1332.335075225,66.89166666666667,83.18222222222222,32.125,8.18,11.557291666666666,1.9270000000000003,6.0,96.12666666666667
2021-03-21,31.583333333333332,69.13125000000001,0.02,0.20000000000000004,0.02,14.929583333333333,8.18,3.4179166666666667,1.2,1.7133333333333332,0.66,0.22,73.89125,0.6766666666666666,149.44041666666666,54.413333333333334,-0.5,,11.5,21.0,3.0,2021.0,106.68466666666667,1.5416,931.6666666666666,1332.0973176583334,52.638888888888886,69.13125000000001,46.583333333333336,8.18,18.661979166666665,1.9270000000000003,6.0,82.50805555555556
2021-03-22,42.43333333333333,74.38875,0.02,0.20000000000000004,0.02,3.52125,8.18,3.294166666666667,1.2,1.0845833333333335,0.66,0.22,72.1925,0.6908333333333333,87.21416666666666,59.68833333333333,-0.5,,11.5,22.0,3.0,2021.0,56.47645,1.5416,1353.75,1331.9934376,74.71944444444445,74.38875,67.28125,8.18,4.4015625,1.9270000000000003,6.0,93.87243055555557
2021-03-23,47.161249999999995,109.53458333333333,0.02,0.20000000000000004,0.02,13.672083333333333,8.18,2.64625,1.2,0.9516666666666667,0.66,0.22,72.56958333333334,0.79625,217.26958333333334,60.69875,-0.5,,11.5,23.0,3.0,2021.0,194.0477625,1.5416,1055.0,1331.9934376,79.18819444444445,104.74763888888889,52.40625,8.18,17.090104166666666,1.9270000000000003,6.0,104.84097222222222
2021-03-24,48.39125000000001,115.08083333333333,0.02,0.20000000000000004,0.02,38.202083333333334,8.18,3.7045833333333333,1.2,1.11375,0.66,0.22,73.5675,0.78875,225.8525,60.515833333333326,-0.5,,11.5,24.0,3.0,2021.0,196.13711666666666,1.5416,769.5833333333334,1331.9934376,81.95902777777778,109.72027777777778,38.479166666666664,8.18,45.188229166666666,1.9270000000000003,6.0,110.72069444444445
